1.150580200195312500e+03,1.152256591796875000e+03,1.153932983398437500e+03,1.155609252929687500e+03,1.157285644531250000e+03,1.158961914062500000e+03,1.160638305664062500e+03,1.162314575195312500e+03,1.163990966796875000e+03,1.165667236328125000e+03,1.167343627929687500e+03,1.169020019531250000e+03,1.170696289062500000e+03,1.172372680664062500e+03,1.174048950195312500e+03,1.175725341796875000e+03,1.177401611328125000e+03,1.179078002929687500e+03,1.180754394531250000e+03,1.182430664062500000e+03,1.184107055664062500e+03,1.185783325195312500e+03,1.187459716796875000e+03,1.189135986328125000e+03,1.190812377929687500e+03,1.192488647460937500e+03,1.194165039062500000e+03,1.195841308593750000e+03,1.197517700195312500e+03,1.199194091796875000e+03,1.200870361328125000e+03,1.202546752929687500e+03,1.204223022460937500e+03,1.205899414062500000e+03,1.207575683593750000e+03,1.209252075195312500e+03,1.210928466796875000e+03,1.212604736328125000e+03,1.214281127929687500e+03,1.215957397460937500e+03,1.217633789062500000e+03,1.219310058593750000e+03,1.220986450195312500e+03,1.222662719726562500e+03,1.224339111328125000e+03,1.226015380859375000e+03,1.227691772460937500e+03,1.229368164062500000e+03,1.231044433593750000e+03,1.232720825195312500e+03,1.234397094726562500e+03,1.236073486328125000e+03,1.237749755859375000e+03,1.239426147460937500e+03,1.241102539062500000e+03,1.242778808593750000e+03,1.244455200195312500e+03,1.246131469726562500e+03,1.247807861328125000e+03,1.249484130859375000e+03,1.251160522460937500e+03,1.252836914062500000e+03,1.254513183593750000e+03,1.256189575195312500e+03,1.257865844726562500e+03,1.259542236328125000e+03,1.261218505859375000e+03,1.262894897460937500e+03,1.264571166992187500e+03,1.266247558593750000e+03,1.267923828125000000e+03,1.269600219726562500e+03,1.271276611328125000e+03,1.272952880859375000e+03,1.274629272460937500e+03,1.276305541992187500e+03,1.277981933593750000e+03,1.279658203125000000e+03,1.281334594726562500e+03,1.283010986328125000e+03,1.284687255859375000e+03,1.286363647460937500e+03,1.288039916992187500e+03,1.289716308593750000e+03,1.291392578125000000e+03,1.293068969726562500e+03,1.294745239257812500e+03,1.296421630859375000e+03,1.298097900390625000e+03,1.299774291992187500e+03,1.301450683593750000e+03,1.303126953125000000e+03,1.304803344726562500e+03,1.306479614257812500e+03,1.308156005859375000e+03,1.309832275390625000e+03,1.311508666992187500e+03,1.313185058593750000e+03,1.314861328125000000e+03,1.316537719726562500e+03,1.318213989257812500e+03,1.319890380859375000e+03,1.321566650390625000e+03,1.323243041992187500e+03,1.324919433593750000e+03,1.326595703125000000e+03,1.328271972656250000e+03,1.329948364257812500e+03,1.331624755859375000e+03,1.333301025390625000e+03,1.334977416992187500e+03,1.336653686523437500e+03,1.338330078125000000e+03,1.340006347656250000e+03,1.341682739257812500e+03,1.343359130859375000e+03,1.345035400390625000e+03,1.346711791992187500e+03,1.348388061523437500e+03,1.350064453125000000e+03,1.351740722656250000e+03,1.353417114257812500e+03,1.355093505859375000e+03,1.356769775390625000e+03,1.358446044921875000e+03,1.360122436523437500e+03,1.361798828125000000e+03,1.363475097656250000e+03,1.365151489257812500e+03,1.366827880859375000e+03,1.368504150390625000e+03,1.370180419921875000e+03,1.371856811523437500e+03,1.373533203125000000e+03,1.375209472656250000e+03,1.376885864257812500e+03,1.378562133789062500e+03,1.380238525390625000e+03,1.381914794921875000e+03,1.383591186523437500e+03,1.385267578125000000e+03,1.386943847656250000e+03,1.388620239257812500e+03,1.390296508789062500e+03,1.391972900390625000e+03,1.393649169921875000e+03,1.395325561523437500e+03,1.397001953125000000e+03,1.398678222656250000e+03,1.400354492187500000e+03,1.402030883789062500e+03,1.403707275390625000e+03,1.405383544921875000e+03,1.407059936523437500e+03,1.408736206054687500e+03,1.410412597656250000e+03,1.412088867187500000e+03,1.413765258789062500e+03,1.415441650390625000e+03,1.417117919921875000e+03,1.418794311523437500e+03,1.420470581054687500e+03,1.422146972656250000e+03,1.423823242187500000e+03,1.425499633789062500e+03,1.427176025390625000e+03,1.428852294921875000e+03,1.430528564453125000e+03,1.432204956054687500e+03,1.433881347656250000e+03,1.435557617187500000e+03,1.437234008789062500e+03,1.438910278320312500e+03,1.440586669921875000e+03,1.442262939453125000e+03,1.443939331054687500e+03,1.445615722656250000e+03,1.447291992187500000e+03,1.448968383789062500e+03,1.450644653320312500e+03,1.452321044921875000e+03,1.453997314453125000e+03,1.455673706054687500e+03,1.457350097656250000e+03,1.459026367187500000e+03,1.460702636718750000e+03,1.462379028320312500e+03,1.464055419921875000e+03,1.465731689453125000e+03,1.467408081054687500e+03,1.469084472656250000e+03,1.470760742187500000e+03,1.472437011718750000e+03,1.474113403320312500e+03,1.475789794921875000e+03,1.477466064453125000e+03,1.479142456054687500e+03,1.480818725585937500e+03,1.482495117187500000e+03,1.484171386718750000e+03,1.485847778320312500e+03,1.487524169921875000e+03,1.489200439453125000e+03,1.490876831054687500e+03,1.492553100585937500e+03,1.494229492187500000e+03,1.495905761718750000e+03,1.497582153320312500e+03,1.499258544921875000e+03,1.500934814453125000e+03,1.502611083984375000e+03,1.504287475585937500e+03,1.505963867187500000e+03,1.507640136718750000e+03,1.509316528320312500e+03,1.510992797851562500e+03,1.512669189453125000e+03,1.514345458984375000e+03,1.516021850585937500e+03,1.517698242187500000e+03,1.519374511718750000e+03,1.521050903320312500e+03,1.522727172851562500e+03,1.524403564453125000e+03,1.526079833984375000e+03,1.527756225585937500e+03,1.529432617187500000e+03,1.531108886718750000e+03,1.532785156250000000e+03,1.534461547851562500e+03,1.536137939453125000e+03,1.537814208984375000e+03,1.539490600585937500e+03,1.541166992187500000e+03,1.542843261718750000e+03,1.544519531250000000e+03,1.546195922851562500e+03,1.547872314453125000e+03,1.549548583984375000e+03,1.551224975585937500e+03,1.552901245117187500e+03,1.554577636718750000e+03,1.556253906250000000e+03,1.557930297851562500e+03,1.559606689453125000e+03,1.561282958984375000e+03,1.562959228515625000e+03,1.564635620117187500e+03,1.566312011718750000e+03,1.567988281250000000e+03,1.569664672851562500e+03,1.571341064453125000e+03,1.573017333984375000e+03,1.574693603515625000e+03,1.576369995117187500e+03,1.578046386718750000e+03,1.579722656250000000e+03,1.581399047851562500e+03,1.583075439453125000e+03,1.584751708984375000e+03,1.586427978515625000e+03,1.588104370117187500e+03,1.589780761718750000e+03,1.591457031250000000e+03,1.593133300781250000e+03,1.594809692382812500e+03,1.596486083984375000e+03,1.598162353515625000e+03,1.599838745117187500e+03,1.601515136718750000e+03,1.603191406250000000e+03,1.604867675781250000e+03,1.606544067382812500e+03,1.608220458984375000e+03,1.609896728515625000e+03,1.611573120117187500e+03,1.613249511718750000e+03,1.614925781250000000e+03,1.616602050781250000e+03,1.618278442382812500e+03,1.619954833984375000e+03,1.621631103515625000e+03,1.623307373046875000e+03,1.624983886718750000e+03,1.626660156250000000e+03,1.628336425781250000e+03,1.630012817382812500e+03,1.631689208984375000e+03,1.633365478515625000e+03,1.635041748046875000e+03,1.636718139648437500e+03,1.638394531250000000e+03,1.640070800781250000e+03,1.641747192382812500e+03,1.643423583984375000e+03,1.645099853515625000e+03,1.646776123046875000e+03,1.648452514648437500e+03,1.650128906250000000e+03,1.651805175781250000e+03,1.653481445312500000e+03,1.655157958984375000e+03,1.656834228515625000e+03,1.658510498046875000e+03,1.660186889648437500e+03,1.661863281250000000e+03,1.663539550781250000e+03,1.665215820312500000e+03,1.666892211914062500e+03,1.668568603515625000e+03,1.670244873046875000e+03,1.671921264648437500e+03,1.673597656250000000e+03,1.675273925781250000e+03,1.676950195312500000e+03,1.678626586914062500e+03,1.680302978515625000e+03,1.681979248046875000e+03,1.683655639648437500e+03,1.685332031250000000e+03,1.687008300781250000e+03,1.688684570312500000e+03,1.690360961914062500e+03,1.692037353515625000e+03,1.693713623046875000e+03,1.695389892578125000e+03,1.697066284179687500e+03,1.698742675781250000e+03,1.700418945312500000e+03,1.702095336914062500e+03,1.703771728515625000e+03,1.705447998046875000e+03,1.707124267578125000e+03,1.708800659179687500e+03,1.710477050781250000e+03,1.712153320312500000e+03,1.713829711914062500e+03,1.715506103515625000e+03,1.717182373046875000e+03,1.718858642578125000e+03,1.720535034179687500e+03,1.722211425781250000e+03,1.723887695312500000e+03,1.725563964843750000e+03,1.727240478515625000e+03,1.728916748046875000e+03,1.730593017578125000e+03,1.732269409179687500e+03,1.733945800781250000e+03,1.735622070312500000e+03,1.737298339843750000e+03,1.738974731445312500e+03,1.740651123046875000e+03,1.742327392578125000e+03,1.744003784179687500e+03,1.745680175781250000e+03,1.747356445312500000e+03,1.749032714843750000e+03,1.750709106445312500e+03,1.752385498046875000e+03,1.754061767578125000e+03,1.755738159179687500e+03,1.757414550781250000e+03,1.759090820312500000e+03,1.760767089843750000e+03,1.762443481445312500e+03,1.764119873046875000e+03,1.765796142578125000e+03,1.767472412109375000e+03,1.769148803710937500e+03,1.770825195312500000e+03,1.772501464843750000e+03,1.774177856445312500e+03,1.775854248046875000e+03,1.777530517578125000e+03,1.779206787109375000e+03,1.780883178710937500e+03,1.782559570312500000e+03,1.784235839843750000e+03,1.785912231445312500e+03,1.787588623046875000e+03,1.789264892578125000e+03,1.790941162109375000e+03,1.792617553710937500e+03,1.794293945312500000e+03,1.795970214843750000e+03,1.797646484375000000e+03,1.799322998046875000e+03,1.800999267578125000e+03,1.802675537109375000e+03,1.804351928710937500e+03,1.806028320312500000e+03,1.807704589843750000e+03,1.809380859375000000e+03,1.811057250976562500e+03,1.812733642578125000e+03,1.814409912109375000e+03,1.816086303710937500e+03,1.817762695312500000e+03,1.819438964843750000e+03,1.821115234375000000e+03,1.822791625976562500e+03,1.824468017578125000e+03,1.826144287109375000e+03,1.827820556640625000e+03,1.829497070312500000e+03,1.831173339843750000e+03,1.832849609375000000e+03,1.834526000976562500e+03,1.836202392578125000e+03,1.837878662109375000e+03,1.839554931640625000e+03,1.841231323242187500e+03,1.842907714843750000e+03,1.844583984375000000e+03,1.846260375976562500e+03,1.847936767578125000e+03,1.849613037109375000e+03,1.851289306640625000e+03,1.852965698242187500e+03,1.854642089843750000e+03,1.856318359375000000e+03,1.857994750976562500e+03,1.859671142578125000e+03,1.861347412109375000e+03,1.863023681640625000e+03,1.864700073242187500e+03,1.866376464843750000e+03,1.868052734375000000e+03,1.869729003906250000e+03,1.871405395507812500e+03,1.873081787109375000e+03,1.874758056640625000e+03,1.876434448242187500e+03,1.878110839843750000e+03,1.879787109375000000e+03,1.881463378906250000e+03,1.883139770507812500e+03,1.884816162109375000e+03,1.886492431640625000e+03,1.888168823242187500e+03,1.889845214843750000e+03,1.891521484375000000e+03,1.893197753906250000e+03,1.894874145507812500e+03,1.896550537109375000e+03,1.898226806640625000e+03,1.899903076171875000e+03,1.901579589843750000e+03,1.903255859375000000e+03,1.904932128906250000e+03,1.906608520507812500e+03,1.908284912109375000e+03,1.909961181640625000e+03,1.911637451171875000e+03,1.913313842773437500e+03,1.914990234375000000e+03,1.916666503906250000e+03,1.918342895507812500e+03,1.920019287109375000e+03,1.921695556640625000e+03,1.923371826171875000e+03,1.925048217773437500e+03,1.926724609375000000e+03,1.928400878906250000e+03,1.930077148437500000e+03,1.931753662109375000e+03,1.933429931640625000e+03,1.935106201171875000e+03,1.936782592773437500e+03,1.938458984375000000e+03,1.940135253906250000e+03,1.941811523437500000e+03,1.943487915039062500e+03,1.945164306640625000e+03,1.946840576171875000e+03,1.948516967773437500e+03,1.950193359375000000e+03,1.951869628906250000e+03,1.953545898437500000e+03,1.955222290039062500e+03,1.956898681640625000e+03,1.958574951171875000e+03,1.960251342773437500e+03,1.961927734375000000e+03,1.963604003906250000e+03,1.965280273437500000e+03,1.966956665039062500e+03,1.968633056640625000e+03,1.970309326171875000e+03,1.971985595703125000e+03,1.973661987304687500e+03,1.975338378906250000e+03,1.977014648437500000e+03,1.978691040039062500e+03,3.595302007497469532e-12,4.749081336519189733e-12,4.100463024681033630e-12,6.084766371317051892e-12,2.072471968345146465e-12,2.693895237090848660e-12,3.527708724096467741e-12,4.535143528078267039e-12,4.459885585839096223e-12,4.434057288005277542e-12,4.358923812175508061e-12,3.425209551752295134e-12,2.256643656661783126e-12,3.023786949996054574e-12,2.670689407471837917e-12,2.633800512755191114e-12,3.555656637177495583e-12,3.207097564947303248e-12,4.045609333647171013e-12,3.810559506822741582e-12,3.326372597506344064e-12,3.057073474574401040e-12,3.097421624742580093e-12,2.727385808518056898e-12,2.017221676156588650e-12,4.108303974792448798e-12,2.929501476470197652e-12,2.410678210870709215e-12,2.212732384473947711e-12,1.701016064115101756e-12,9.645908204125586138e-13,1.290468816875223190e-12,1.273641673897596416e-12,1.454194729043345458e-12,3.870543750957022855e-13,4.370258495367540519e-13,4.503388222228121851e-13,8.418627259068958701e-14,2.259415392410688006e-13,3.995009618257272521e-13,2.565793985696146473e-13,3.406880355084906942e-13,5.091361902388735761e-13,7.485293309662799377e-13,1.309851315953181050e-12,1.576846942949461372e-12,1.793142891115540039e-12,1.391550720139522745e-12,5.266427485078883919e-13,3.939594418918279661e-13,5.264776245170188496e-13,8.042482153337859874e-13,1.818760853727896531e-12,3.292922575240386784e-12,4.622997297476505452e-12,6.423439037617217906e-12,7.769751855790651973e-12,7.256675729067074698e-12,6.364119300994452999e-12,5.196608334617769387e-12,4.729459879282416068e-12,4.512033541931304015e-12,4.811455487502280803e-12,4.717657688113607861e-12,4.422794162156629127e-12,3.517450870502147886e-12,4.204006066876875281e-12,4.759460187075958970e-12,4.961770577738278121e-12,5.230749427348468927e-12,5.253409252753415970e-12,4.851958678581125284e-12,4.876698003752899524e-12,5.191040739621621825e-12,5.425234046729787707e-12,5.391586482828003568e-12,4.435905202188061835e-12,4.788557571300255944e-12,5.392450808799909012e-12,5.309898354344255722e-12,5.351744221393506251e-12,5.388404132611324115e-12,5.396664452123056677e-12,6.146127443790172507e-12,5.264066092747210490e-12,6.058483575932527287e-12,6.199709582516144124e-12,5.408657896555091327e-12,5.906184829401750491e-12,5.888110745505548138e-12,5.088384141122004323e-12,4.368216725836315817e-12,4.377414229705944848e-12,5.290849355854554403e-12,5.002330147330091847e-12,5.640989411692665101e-12,5.568254624749302550e-12,5.647973408406947726e-12,5.668443145423474050e-12,4.926977662661480295e-12,5.526818586121251542e-12,5.799919572391232236e-12,5.397018769393024940e-12,5.816895576327141271e-12,6.228571044347708252e-12,6.317972187086517977e-12,6.296978129899377663e-12,5.518794189002251827e-12,6.026429789224296840e-12,5.361617400057028249e-12,5.173955014425857257e-12,5.353004497998803402e-12,5.489208480119467382e-12,5.552195422170447259e-12,6.143801179608887608e-12,5.381011174837579958e-12,5.809284043395424035e-12,6.042900988628696624e-12,6.638722991475498603e-12,5.423355341205304825e-12,5.693191577893497168e-12,5.785909078237505554e-12,6.675320886329050296e-12,6.660570532612819505e-12,6.240813421598545574e-12,5.601770783347781446e-12,6.344286207493610164e-12,6.044897655349545929e-12,5.723242192667843398e-12,5.654815157796200253e-12,6.543445472961817444e-12,7.045391613863527525e-12,5.250960256886205713e-12,5.274160882334788525e-12,5.968352548291200321e-12,5.940563579248658854e-12,5.969895584823081691e-12,6.231670127837540818e-12,5.663927226534637427e-12,5.313646658094972608e-12,3.185034701258526724e-12,3.215554125052255685e-12,3.654010687775821609e-12,4.162128974805057169e-12,4.795175541361107463e-12,4.444791323193753030e-12,4.718349409099653613e-12,5.527385840697895958e-12,5.723831131287937524e-12,5.878590583069387421e-12,6.785304523110324837e-12,7.222851223370740925e-12,7.352341825639374662e-12,6.727322691968407042e-12,6.756370636573638677e-12,7.154590721952791554e-12,6.717377955961501002e-12,7.150747008410895944e-12,6.467285908196007682e-12,6.329390570686266315e-12,5.992338569793531633e-12,5.913576919813756660e-12,6.596625155841362442e-12,7.061398774738103512e-12,6.329895808898644560e-12,6.581981053938035231e-12,6.825055277881464377e-12,6.845779151887221303e-12,7.000362095554990560e-12,7.698980342141226174e-12,7.158278310381849252e-12,6.891138267656193861e-12,6.568295386755185206e-12,6.300487475491278744e-12,6.902277794457178928e-12,7.047544405697214742e-12,5.744156452575088778e-12,5.690247318473895533e-12,6.205990148860918154e-12,6.347052224076055182e-12,6.056213690264211635e-12,5.598923668442834511e-12,5.710540547376741216e-12,5.896579665515266910e-12,5.834080180761036516e-12,6.295059959415816309e-12,6.798994527101864804e-12,5.968040298065524496e-12,6.343927119734082964e-12,7.378658448131680814e-12,7.531227377843840998e-12,7.748380062566617710e-12,6.790406344853172627e-12,7.085591228334076064e-12,7.345497474164908169e-12,7.270112897111991046e-12,7.992704588455357140e-12,7.453049462313732221e-12,7.263194386208926545e-12,7.240933980884323162e-12,7.747275911074158472e-12,9.012886791059937508e-12,8.869409547085371770e-12,7.734517887270087044e-12,7.260138237125124405e-12,7.341864963206212735e-12,6.721103708307030189e-12,6.773523148623228352e-12,6.837788148195134141e-12,6.853385480648510608e-12,7.303540584813195125e-12,7.192485756285504905e-12,7.690302387952652197e-12,7.878376770409367680e-12,7.725332526464789851e-12,7.362636542107559023e-12,6.911267565190559736e-12,7.511526123327172400e-12,7.291482521931680338e-12,7.701457527264921055e-12,7.841140930997525516e-12,7.758137882118987250e-12,7.942117449810659480e-12,7.111943412657639740e-12,5.956205147150672730e-12,6.659995905461402188e-12,6.333311913103711888e-12,5.851380577986953213e-12,6.039125362983233103e-12,5.089088005172381912e-12,3.191250649153820618e-12,1.477325965552889198e-12,5.794219813150258691e-13,1.017282503894267887e-12,2.136592118506808191e-12,3.239201658636337022e-12,4.582719186768668962e-12,7.376498717404089689e-12,9.157423083716587087e-12,1.094110392563241163e-11,1.173304509105577154e-11,1.074619299795687155e-11,9.596615169193967176e-12,9.457002021762139776e-12,7.984396997728904211e-12,7.265129903927247668e-12,6.958197473067029293e-12,6.909979099328777963e-12,7.372046549602995213e-12,7.159860811872809094e-12,6.595328450043069779e-12,6.548880795292921775e-12,7.987208984483462615e-12,6.564399631509010291e-12,6.549263735500243655e-12,6.469292549576843854e-12,6.788152939057878754e-12,7.395617972194568068e-12,7.549266767270523815e-12,6.896434812109220047e-12,7.646696643937023197e-12,8.105494574139893160e-12,6.396324008645093429e-12,6.235427538886506582e-12,6.291944396052961963e-12,6.669913753254430588e-12,6.994429341267149880e-12,6.459505239725382708e-12,6.100980831647007108e-12,6.188194054401741084e-12,5.941772247830545695e-12,5.091359625564173541e-12,6.213902656315717365e-12,5.748718341636038787e-12,5.362285702276148314e-12,5.256193483932358745e-12,6.258043996204554205e-12,5.727793239707068551e-12,5.582103355938894396e-12,5.816663123381360379e-12,6.385289432614404959e-12,6.433656558890721300e-12,5.651755972946315154e-12,5.614500184214499257e-12,5.648631302285211930e-12,5.532086941317793105e-12,5.865472604144050806e-12,5.753467580832394290e-12,6.473862244893435758e-12,6.498347866756848390e-12,6.375635262789725033e-12,6.444607868194562883e-12,6.357735952283727343e-12,6.955306990075182938e-12,7.235096636387661206e-12,6.845068782623808801e-12,6.992732348026775568e-12,7.721830987128530666e-12,6.535043339805923779e-12,6.499560004785687184e-12,5.742835026967263445e-12,5.765589394801651224e-12,5.655720249769791153e-12,5.981722062120553574e-12,6.870463399588633280e-12,7.478398109106443314e-12,6.994116657360605060e-12,6.391784670989331119e-12,6.401036818648453419e-12,5.897499936319272607e-12,5.495240547326307734e-12,5.747660593996561929e-12,6.518491475759891074e-12,6.636705508072937576e-12,6.601529652788817870e-12,7.523759393279760843e-12,7.055651202181323356e-12,7.352080749756240152e-12,7.236519543318831182e-12,7.642046717659667365e-12,7.291164200173838594e-12,6.920551371553118614e-12,6.956728595963745931e-12,7.029146362191873720e-12,6.971926074655909744e-12,7.153111002827783338e-12,6.833989537463613928e-12,6.645555633566502252e-12,6.726536862233789549e-12,6.990670629175577133e-12,6.539513288522647017e-12,6.100033672629123771e-12,5.834125283571411913e-12,5.862590361088715341e-12,5.753073364922478561e-12,5.083898146213128300e-12,4.506385282293523531e-12,4.626647155669960654e-12,5.050321272292990216e-12,5.738842994568171818e-12,6.469090020611023562e-12,6.727747265539152366e-12,7.079929524589356760e-12,6.253248786836085316e-12,6.685279933804633146e-12,7.146433618487879613e-12,6.538077371165407214e-12,6.856014454076353459e-12,7.007620178578477521e-12,6.588183557726390305e-12,6.946686281761316195e-12,6.538109463549712785e-12,6.654923140336777010e-12,7.090356513722584353e-12,6.576098606630997878e-12,6.721319247698920307e-12,6.564970789213475655e-12,6.891344266068966107e-12,6.037718935925084907e-12,6.101912378153606653e-12,6.505608118184680322e-12,6.632027826219966116e-12,7.154463219777307259e-12,6.323522001167036777e-12,6.371906908358981880e-12,6.185502197247894074e-12,6.253782214304948184e-12,6.784308791835114150e-12,6.664798921085512973e-12,6.605306579476888373e-12,6.414028596440912722e-12,6.949500003239350576e-12,6.711689364002904057e-12,6.890278278492978359e-12,6.886845694414889252e-12,6.350258426740529316e-12,6.502399747115861217e-12,6.355513337830132059e-12,6.012780984915311322e-12,6.121706440376240010e-12,5.021706574875883788e-12,5.374473869418361360e-12,7.699256163173906486e-12,7.158308668042678846e-12,6.566558061193994433e-12,6.355440479444141033e-12,6.134422830816887995e-12,6.475610412476351385e-12,6.516161308450785228e-12,6.251286380903886553e-12,6.416857930430230894e-12,6.243684388951287190e-12,5.828028597915091424e-12,5.610284806167875615e-12,5.678862761981928742e-12,5.843524449045123248e-12,6.226397002151440319e-12,6.584384946994870091e-12,6.313914235195339231e-12,6.323188934259649230e-12,6.071511349237113109e-12,6.183855077307454096e-12,5.646093401839857862e-12,5.659688863401957093e-12,5.811655844067953325e-12,5.801737996274924924e-12,5.912957189851963946e-12,5.921344577858311808e-12,5.960663820164802118e-12,6.069820427528904716e-12,5.967025918512947058e-12,6.100782205809007763e-12,5.945797673656549875e-12,5.278359780508390386e-12,5.527415764677856558e-12,5.836045622459318238e-12,5.983968962702812533e-12,5.891280952657895753e-12,5.505499268282365577e-12,5.448525311479990307e-12,5.221793483722869667e-12,5.223895968575753557e-12,5.496284850858845772e-12,5.341054421653668172e-12,5.239248705019017294e-12,5.582945130505612141e-12,5.623633069634648152e-12,5.516647902381599522e-12,5.563786410756055290e-12,5.617846465799658517e-12,5.687084483896320819e-12,5.221686364548228099e-12,5.304383668414125452e-12,5.162879672393483332e-12,5.113795237959850581e-12,5.442037879360706043e-12,5.364071166413797442e-12,5.307235553808631323e-12,5.305711599234985698e-12,5.464312596153986235e-12,5.465299653811817038e-12,5.520838560618690494e-12,5.709396930925203506e-12,5.430733553829503180e-12,5.183072287334722361e-12,5.095406735433627432e-12,5.014270249015240211e-12,4.802344719806450613e-12,4.802637888073890693e-12,5.152836057148446613e-12,5.336972617314694745e-12,5.223818339700203595e-12,5.210448392189981348e-12,4.951475427589224765e-12,4.869923041217472104e-12,5.004492046462027943e-12,5.011803472232401191e-12,5.050407141105051068e-12,4.820229718843771494e-12,4.727444997965069007e-12,4.398841967762079364e-12,4.288543478669915032e-12,4.396457590344349242e-12,4.657644929462190220e-12,4.501567521519866943e-12,4.492142768874884950e-12,4.630583243236952029e-12,4.662431031532410231e-12,4.678855827083827634e-12,4.689902546178847942e-12,4.875923016040006885e-12,4.681128748518226246e-12,4.666859346885710025e-12,4.520582259220917720e-12,4.416052593048114261e-12,4.351296666732507035e-12,4.422731278430624968e-12,4.387362001478933848e-12,4.272708055419460749e-12,4.276560442578736243e-12,4.190241036094999316e-12,4.211033431678057326e-12,4.178558974526902503e-12,3.984362319242595873e-12,4.026576381349622480e-12,3.955579353648319696e-12,3.862622461464626511e-12,3.844204902320180750e-12,3.773886151497984898e-12,3.751856898076555424e-12,3.735049162317816140e-12,3.732624018898400564e-12,3.870120803689536260e-12,3.747541339749194123e-12,3.704012357247377096e-12
